Length	Version	Position_percentage
2830	GCA_006459085.1	96.7236288964702
2830	GCA_006459085.1	96.7237293219122
2830	GCA_006459085.1	96.7238297473542
2830	GCA_006459085.1	96.7239301727963
2829	GCA_006459085.1	96.7240305627523
2829	GCA_006459085.1	96.7241309527083
2829	GCA_006459085.1	96.7242313426643
2829	GCA_006459085.1	96.7243317326203
2829	GCA_006459085.1	96.7244321225763
2829	GCA_006459085.1	96.7245325125323
2829	GCA_006459085.1	96.7246329024883
2829	GCA_006459085.1	96.7247332924443
2829	GCA_006459085.1	96.7248336824003
2829	GCA_006459085.1	96.7249340723563
2829	GCA_006459085.1	96.7250344623123
2829	GCA_006459085.1	96.7251348522683
2829	GCA_006459085.1	96.7252352422243
2828	GCA_006459085.1	96.7253355966943
2828	GCA_006459085.1	96.7254359511643
2828	GCA_006459085.1	96.7255363056342
2828	GCA_006459085.1	96.7256366601042
2828	GCA_006459085.1	96.7257370145742
2828	GCA_006459085.1	96.7258373690442
2828	GCA_006459085.1	96.7259377235141
2827	GCA_006459085.1	96.7260380424981
2827	GCA_006459085.1	96.7261383614821
2827	GCA_006459085.1	96.726238680466
2827	GCA_006459085.1	96.72633899945
2827	GCA_006459085.1	96.7264393184339
2827	GCA_006459085.1	96.7265396374179
2827	GCA_006459085.1	96.7266399564019
2827	GCA_006459085.1	96.7267402753858
2827	GCA_006459085.1	96.7268405943698
2827	GCA_006459085.1	96.7269409133537
2826	GCA_006459085.1	96.7270411968516
2826	GCA_006459085.1	96.7271414803496
2826	GCA_006459085.1	96.7272417638475
2826	GCA_006459085.1	96.7273420473455
2826	GCA_006459085.1	96.7274423308434
2826	GCA_006459085.1	96.7275426143413
2826	GCA_006459085.1	96.7276428978393
2825	GCA_006459085.1	96.7277431458512
2825	GCA_006459085.1	96.7278433938631
2825	GCA_006459085.1	96.727943641875
2825	GCA_006459085.1	96.7280438898869
2825	GCA_006459085.1	96.7281441378988
2825	GCA_006459085.1	96.7282443859107
2825	GCA_006459085.1	96.7283446339227
2825	GCA_006459085.1	96.7284448819346
2824	GCA_006459085.1	96.7285450944605
2824	GCA_006459085.1	96.7286453069864
2824	GCA_006459085.1	96.7287455195122
2824	GCA_006459085.1	96.7288457320381
2824	GCA_006459085.1	96.728945944564
2824	GCA_006459085.1	96.7290461570899
2824	GCA_006459085.1	96.7291463696158
2824	GCA_006459085.1	96.7292465821417
2824	GCA_006459085.1	96.7293467946676
2824	GCA_006459085.1	96.7294470071935
2824	GCA_006459085.1	96.7295472197194
2824	GCA_006459085.1	96.7296474322453
2823	GCA_006459085.1	96.7297476092851
2823	GCA_006459085.1	96.729847786325
2823	GCA_006459085.1	96.7299479633649
2823	GCA_006459085.1	96.7300481404048
2823	GCA_006459085.1	96.7301483174446
2823	GCA_006459085.1	96.7302484944845
2823	GCA_006459085.1	96.7303486715244
2823	GCA_006459085.1	96.7304488485642
2823	GCA_006459085.1	96.7305490256041
2823	GCA_006459085.1	96.730649202644
2823	GCA_006459085.1	96.7307493796838
2822	GCA_006459085.1	96.7308495212377
2822	GCA_006459085.1	96.7309496627915
2822	GCA_006459085.1	96.7310498043454
2822	GCA_006459085.1	96.7311499458992
2822	GCA_006459085.1	96.7312500874531
2822	GCA_006459085.1	96.7313502290069
2822	GCA_006459085.1	96.7314503705608
2822	GCA_006459085.1	96.7315505121146
2822	GCA_006459085.1	96.7316506536685
2822	GCA_006459085.1	96.7317507952223
2822	GCA_006459085.1	96.7318509367762
2822	GCA_006459085.1	96.73195107833
2822	GCA_006459085.1	96.7320512198839
2822	GCA_006459085.1	96.7321513614377
2822	GCA_006459085.1	96.7322515029916
2821	GCA_006459085.1	96.7323516090594
2821	GCA_006459085.1	96.7324517151272
2821	GCA_006459085.1	96.732551821195
2821	GCA_006459085.1	96.7326519272629
2821	GCA_006459085.1	96.7327520333307
2821	GCA_006459085.1	96.7328521393985
2821	GCA_006459085.1	96.7329522454663
2821	GCA_006459085.1	96.7330523515342
2821	GCA_006459085.1	96.733152457602
2821	GCA_006459085.1	96.7332525636698
2821	GCA_006459085.1	96.7333526697377
2820	GCA_006459085.1	96.7334527403194
2820	GCA_006459085.1	96.7335528109013
2820	GCA_006459085.1	96.7336528814831
2820	GCA_006459085.1	96.7337529520649
2820	GCA_006459085.1	96.7338530226467
2820	GCA_006459085.1	96.7339530932285
2820	GCA_006459085.1	96.7340531638103
2820	GCA_006459085.1	96.7341532343921
2820	GCA_006459085.1	96.7342533049739
2820	GCA_006459085.1	96.7343533755557
2819	GCA_006459085.1	96.7344534106515
2819	GCA_006459085.1	96.7345534457473
2819	GCA_006459085.1	96.734653480843
2819	GCA_006459085.1	96.7347535159388
2819	GCA_006459085.1	96.7348535510346
2819	GCA_006459085.1	96.7349535861304
2819	GCA_006459085.1	96.7350536212262
2819	GCA_006459085.1	96.735153656322
2819	GCA_006459085.1	96.7352536914177
2819	GCA_006459085.1	96.7353537265135
2819	GCA_006459085.1	96.7354537616093
2818	GCA_006459085.1	96.7355537612191
2818	GCA_006459085.1	96.7356537608288
2818	GCA_006459085.1	96.7357537604386
2818	GCA_006459085.1	96.7358537600483
2818	GCA_006459085.1	96.7359537596581
2818	GCA_006459085.1	96.7360537592678
2818	GCA_006459085.1	96.7361537588776
2818	GCA_006459085.1	96.7362537584874
2818	GCA_006459085.1	96.7363537580971
2818	GCA_006459085.1	96.7364537577069
2818	GCA_006459085.1	96.7365537573167
2818	GCA_006459085.1	96.7366537569264
2817	GCA_006459085.1	96.7367537210501
2817	GCA_006459085.1	96.7368536851739
2817	GCA_006459085.1	96.7369536492976
2817	GCA_006459085.1	96.7370536134214
2817	GCA_006459085.1	96.7371535775451
2817	GCA_006459085.1	96.7372535416688
2817	GCA_006459085.1	96.7373535057926
2817	GCA_006459085.1	96.7374534699163
2817	GCA_006459085.1	96.7375534340401
2817	GCA_006459085.1	96.7376533981638
2817	GCA_006459085.1	96.7377533622875
2817	GCA_006459085.1	96.7378533264113
2817	GCA_006459085.1	96.737953290535
2817	GCA_006459085.1	96.7380532546588
2817	GCA_006459085.1	96.7381532187825
2816	GCA_006459085.1	96.7382531474202
2816	GCA_006459085.1	96.7383530760579
2816	GCA_006459085.1	96.7384530046956
2816	GCA_006459085.1	96.7385529333334
2816	GCA_006459085.1	96.7386528619711
2815	GCA_006459085.1	96.7387527551228
2815	GCA_006459085.1	96.7388526482745
2815	GCA_006459085.1	96.7389525414261
2815	GCA_006459085.1	96.7390524345778
2815	GCA_006459085.1	96.7391523277295
2815	GCA_006459085.1	96.7392522208812
2815	GCA_006459085.1	96.7393521140329
2814	GCA_006459085.1	96.7394519716986
2814	GCA_006459085.1	96.7395518293643
2814	GCA_006459085.1	96.7396516870299
2814	GCA_006459085.1	96.7397515446956
2814	GCA_006459085.1	96.7398514023613
2814	GCA_006459085.1	96.739951260027
2814	GCA_006459085.1	96.7400511176926
2814	GCA_006459085.1	96.7401509753583
2814	GCA_006459085.1	96.740250833024
2814	GCA_006459085.1	96.7403506906897
2813	GCA_006459085.1	96.7404505128693
2813	GCA_006459085.1	96.740550335049
2813	GCA_006459085.1	96.7406501572286
2813	GCA_006459085.1	96.7407499794083
2813	GCA_006459085.1	96.7408498015879
2813	GCA_006459085.1	96.7409496237676
2813	GCA_006459085.1	96.7410494459472
2813	GCA_006459085.1	96.7411492681269
2813	GCA_006459085.1	96.7412490903065
2813	GCA_006459085.1	96.7413489124862
2813	GCA_006459085.1	96.7414487346658
2812	GCA_006459085.1	96.7415485213594
2812	GCA_006459085.1	96.7416483080531
2812	GCA_006459085.1	96.7417480947467
2812	GCA_006459085.1	96.7418478814403
2812	GCA_006459085.1	96.741947668134
2812	GCA_006459085.1	96.7420474548276
2812	GCA_006459085.1	96.7421472415212
2812	GCA_006459085.1	96.7422470282148
2812	GCA_006459085.1	96.7423468149085
2812	GCA_006459085.1	96.7424466016021
2811	GCA_006459085.1	96.7425463528097
2811	GCA_006459085.1	96.7426461040173
2811	GCA_006459085.1	96.7427458552249
2811	GCA_006459085.1	96.7428456064325
2811	GCA_006459085.1	96.7429453576401
2811	GCA_006459085.1	96.7430451088478
2811	GCA_006459085.1	96.7431448600554
2811	GCA_006459085.1	96.743244611263
2811	GCA_006459085.1	96.7433443624706
2811	GCA_006459085.1	96.7434441136782
2811	GCA_006459085.1	96.7435438648858
2810	GCA_006459085.1	96.7436435806074
2810	GCA_006459085.1	96.7437432963289
2810	GCA_006459085.1	96.7438430120505
2810	GCA_006459085.1	96.7439427277721
2810	GCA_006459085.1	96.7440424434937
2810	GCA_006459085.1	96.7441421592153
2810	GCA_006459085.1	96.7442418749369
2810	GCA_006459085.1	96.7443415906585
2810	GCA_006459085.1	96.74444130638
2810	GCA_006459085.1	96.7445410221016
2810	GCA_006459085.1	96.7446407378232
2810	GCA_006459085.1	96.7447404535448
2810	GCA_006459085.1	96.7448401692664
2810	GCA_006459085.1	96.744939884988
2810	GCA_006459085.1	96.7450396007095
2810	GCA_006459085.1	96.7451393164311
2810	GCA_006459085.1	96.7452390321527
2810	GCA_006459085.1	96.7453387478743
2809	GCA_006459085.1	96.7454384281099
2809	GCA_006459085.1	96.7455381083454
2809	GCA_006459085.1	96.745637788581
2809	GCA_006459085.1	96.7457374688166
2809	GCA_006459085.1	96.7458371490521
2809	GCA_006459085.1	96.7459368292877
2809	GCA_006459085.1	96.7460365095233
2809	GCA_006459085.1	96.7461361897588
2809	GCA_006459085.1	96.7462358699944
2809	GCA_006459085.1	96.7463355502299
2809	GCA_006459085.1	96.7464352304655
2808	GCA_006459085.1	96.746534875215
2808	GCA_006459085.1	96.7466345199646
2808	GCA_006459085.1	96.7467341647141
2808	GCA_006459085.1	96.7468338094637
2808	GCA_006459085.1	96.7469334542132
2808	GCA_006459085.1	96.7470330989627
2808	GCA_006459085.1	96.7471327437123
2808	GCA_006459085.1	96.7472323884618
2808	GCA_006459085.1	96.7473320332114
2807	GCA_006459085.1	96.7474316424749
2807	GCA_006459085.1	96.7475312517384
2807	GCA_006459085.1	96.7476308610019
2807	GCA_006459085.1	96.7477304702655
2807	GCA_006459085.1	96.747830079529
2807	GCA_006459085.1	96.7479296887925
2807	GCA_006459085.1	96.748029298056
2807	GCA_006459085.1	96.7481289073195
2807	GCA_006459085.1	96.748228516583
2807	GCA_006459085.1	96.7483281258466
2807	GCA_006459085.1	96.7484277351101
2806	GCA_006459085.1	96.7485273088876
2806	GCA_006459085.1	96.7486268826651
2806	GCA_006459085.1	96.7487264564426
2806	GCA_006459085.1	96.7488260302201
2806	GCA_006459085.1	96.7489256039976
2806	GCA_006459085.1	96.7490251777751
2806	GCA_006459085.1	96.7491247515526
2806	GCA_006459085.1	96.74922432533
2806	GCA_006459085.1	96.7493238991076
2806	GCA_006459085.1	96.7494234728851
2806	GCA_006459085.1	96.7495230466625
2806	GCA_006459085.1	96.7496226204401
2806	GCA_006459085.1	96.7497221942175
2806	GCA_006459085.1	96.749821767995
2806	GCA_006459085.1	96.7499213417725
2805	GCA_006459085.1	96.750020880064
2805	GCA_006459085.1	96.7501204183555
2805	GCA_006459085.1	96.750219956647
2805	GCA_006459085.1	96.7503194949384
2805	GCA_006459085.1	96.7504190332299
2805	GCA_006459085.1	96.7505185715214
2805	GCA_006459085.1	96.7506181098129
2805	GCA_006459085.1	96.7507176481043
2805	GCA_006459085.1	96.7508171863958
2804	GCA_006459085.1	96.7509166892013
2804	GCA_006459085.1	96.7510161920067
2804	GCA_006459085.1	96.7511156948122
2804	GCA_006459085.1	96.7512151976176
2804	GCA_006459085.1	96.7513147004231
2804	GCA_006459085.1	96.7514142032285
2804	GCA_006459085.1	96.751513706034
2804	GCA_006459085.1	96.7516132088394
2804	GCA_006459085.1	96.7517127116449
2804	GCA_006459085.1	96.7518122144504
2804	GCA_006459085.1	96.7519117172558
2804	GCA_006459085.1	96.7520112200612
2804	GCA_006459085.1	96.7521107228667
2804	GCA_006459085.1	96.7522102256722
2804	GCA_006459085.1	96.7523097284776
2804	GCA_006459085.1	96.7524092312831
2804	GCA_006459085.1	96.7525087340885
2803	GCA_006459085.1	96.752608201408
2803	GCA_006459085.1	96.7527076687274
2803	GCA_006459085.1	96.7528071360468
2803	GCA_006459085.1	96.7529066033663
2803	GCA_006459085.1	96.7530060706857
2803	GCA_006459085.1	96.7531055380051
2803	GCA_006459085.1	96.7532050053245
2802	GCA_006459085.1	96.753304437158
2802	GCA_006459085.1	96.7534038689914
2802	GCA_006459085.1	96.7535033008248
2802	GCA_006459085.1	96.7536027326582
2801	GCA_006459085.1	96.7537021290056
2801	GCA_006459085.1	96.753801525353
2801	GCA_006459085.1	96.7539009217003
2801	GCA_006459085.1	96.7540003180477
2801	GCA_006459085.1	96.7540997143951
2801	GCA_006459085.1	96.7541991107425
2801	GCA_006459085.1	96.7542985070899
2801	GCA_006459085.1	96.7543979034373
2801	GCA_006459085.1	96.7544972997847
2801	GCA_006459085.1	96.7545966961321
2801	GCA_006459085.1	96.7546960924794
2801	GCA_006459085.1	96.7547954888268
2801	GCA_006459085.1	96.7548948851742
2801	GCA_006459085.1	96.7549942815216
2801	GCA_006459085.1	96.755093677869
2801	GCA_006459085.1	96.7551930742164
2801	GCA_006459085.1	96.7552924705638
2801	GCA_006459085.1	96.7553918669112
2800	GCA_006459085.1	96.7554912277725
2800	GCA_006459085.1	96.7555905886339
2800	GCA_006459085.1	96.7556899494952
2800	GCA_006459085.1	96.7557893103566
2800	GCA_006459085.1	96.755888671218
2800	GCA_006459085.1	96.7559880320794
2800	GCA_006459085.1	96.7560873929407
2800	GCA_006459085.1	96.7561867538021
2800	GCA_006459085.1	96.7562861146635
2800	GCA_006459085.1	96.7563854755248
2799	GCA_006459085.1	96.7564848009002
2799	GCA_006459085.1	96.7565841262755
2799	GCA_006459085.1	96.7566834516508
2799	GCA_006459085.1	96.7567827770262
2799	GCA_006459085.1	96.7568821024015
2799	GCA_006459085.1	96.7569814277769
2799	GCA_006459085.1	96.7570807531522
2799	GCA_006459085.1	96.7571800785276
2799	GCA_006459085.1	96.7572794039029
2798	GCA_006459085.1	96.7573786937922
2798	GCA_006459085.1	96.7574779836816
2798	GCA_006459085.1	96.7575772735709
2798	GCA_006459085.1	96.7576765634602
2798	GCA_006459085.1	96.7577758533495
2798	GCA_006459085.1	96.7578751432388
2798	GCA_006459085.1	96.7579744331282
2798	GCA_006459085.1	96.7580737230175
2798	GCA_006459085.1	96.7581730129068
2798	GCA_006459085.1	96.7582723027961
2798	GCA_006459085.1	96.7583715926854
2798	GCA_006459085.1	96.7584708825748
2798	GCA_006459085.1	96.7585701724641
2798	GCA_006459085.1	96.7586694623534
2797	GCA_006459085.1	96.7587687167567
2797	GCA_006459085.1	96.75886797116
2797	GCA_006459085.1	96.7589672255633
2797	GCA_006459085.1	96.7590664799666
2797	GCA_006459085.1	96.7591657343699
2797	GCA_006459085.1	96.7592649887732
2797	GCA_006459085.1	96.7593642431765
2797	GCA_006459085.1	96.7594634975798
2796	GCA_006459085.1	96.7595627164971
2796	GCA_006459085.1	96.7596619354144
2796	GCA_006459085.1	96.7597611543316
2796	GCA_006459085.1	96.7598603732489
2796	GCA_006459085.1	96.7599595921662
2796	GCA_006459085.1	96.7600588110835
2796	GCA_006459085.1	96.7601580300008
2796	GCA_006459085.1	96.760257248918
2796	GCA_006459085.1	96.7603564678353
2796	GCA_006459085.1	96.7604556867526
2796	GCA_006459085.1	96.7605549056699
2796	GCA_006459085.1	96.7606541245871
2796	GCA_006459085.1	96.7607533435044
2795	GCA_006459085.1	96.7608525269357
2795	GCA_006459085.1	96.7609517103669
2795	GCA_006459085.1	96.7610508937982
2795	GCA_006459085.1	96.7611500772294
2795	GCA_006459085.1	96.7612492606607
2795	GCA_006459085.1	96.761348444092
2795	GCA_006459085.1	96.7614476275232
2795	GCA_006459085.1	96.7615468109545
2795	GCA_006459085.1	96.7616459943857
2795	GCA_006459085.1	96.761745177817
2795	GCA_006459085.1	96.7618443612483
2795	GCA_006459085.1	96.7619435446795
2794	GCA_006459085.1	96.7620426926247
2794	GCA_006459085.1	96.76214184057
2794	GCA_006459085.1	96.7622409885152
2794	GCA_006459085.1	96.7623401364605
2794	GCA_006459085.1	96.7624392844057
2794	GCA_006459085.1	96.7625384323509
2794	GCA_006459085.1	96.7626375802961
2794	GCA_006459085.1	96.7627367282414
2794	GCA_006459085.1	96.7628358761866
2794	GCA_006459085.1	96.7629350241318
2794	GCA_006459085.1	96.7630341720771
2794	GCA_006459085.1	96.7631333200223
2793	GCA_006459085.1	96.7632324324815
2793	GCA_006459085.1	96.7633315449407
2793	GCA_006459085.1	96.7634306574
2793	GCA_006459085.1	96.7635297698592
2793	GCA_006459085.1	96.7636288823184
2793	GCA_006459085.1	96.7637279947776
2793	GCA_006459085.1	96.7638271072368
2793	GCA_006459085.1	96.763926219696
2793	GCA_006459085.1	96.7640253321552
2793	GCA_006459085.1	96.7641244446144
2792	GCA_006459085.1	96.7642235215876
2792	GCA_006459085.1	96.7643225985608
2792	GCA_006459085.1	96.764421675534
2792	GCA_006459085.1	96.7645207525072
2792	GCA_006459085.1	96.7646198294804
2792	GCA_006459085.1	96.7647189064536
2792	GCA_006459085.1	96.7648179834268
2792	GCA_006459085.1	96.7649170604
2792	GCA_006459085.1	96.7650161373732
2791	GCA_006459085.1	96.7651151788603
2791	GCA_006459085.1	96.7652142203475
2791	GCA_006459085.1	96.7653132618346
2791	GCA_006459085.1	96.7654123033218
2791	GCA_006459085.1	96.765511344809
2791	GCA_006459085.1	96.7656103862962
2791	GCA_006459085.1	96.7657094277833
2791	GCA_006459085.1	96.7658084692705
2791	GCA_006459085.1	96.7659075107577
2791	GCA_006459085.1	96.7660065522448
2790	GCA_006459085.1	96.766105558246
2790	GCA_006459085.1	96.7662045642471
2790	GCA_006459085.1	96.7663035702483
2790	GCA_006459085.1	96.7664025762494
2790	GCA_006459085.1	96.7665015822506
2790	GCA_006459085.1	96.7666005882517
2790	GCA_006459085.1	96.7666995942529
2790	GCA_006459085.1	96.766798600254
2790	GCA_006459085.1	96.7668976062552
2790	GCA_006459085.1	96.7669966122563
2790	GCA_006459085.1	96.7670956182574
2790	GCA_006459085.1	96.7671946242586
2789	GCA_006459085.1	96.7672935947737
2789	GCA_006459085.1	96.7673925652888
2789	GCA_006459085.1	96.767491535804
2789	GCA_006459085.1	96.7675905063191
2789	GCA_006459085.1	96.7676894768342
2789	GCA_006459085.1	96.7677884473493
2789	GCA_006459085.1	96.7678874178645
2789	GCA_006459085.1	96.7679863883796
2789	GCA_006459085.1	96.7680853588947
2789	GCA_006459085.1	96.7681843294098
2789	GCA_006459085.1	96.768283299925
2789	GCA_006459085.1	96.7683822704401
2789	GCA_006459085.1	96.7684812409552
2789	GCA_006459085.1	96.7685802114703
2789	GCA_006459085.1	96.7686791819855
2789	GCA_006459085.1	96.7687781525006
2789	GCA_006459085.1	96.7688771230157
2788	GCA_006459085.1	96.7689760580448
2788	GCA_006459085.1	96.7690749930739
2788	GCA_006459085.1	96.769173928103
2788	GCA_006459085.1	96.7692728631321
2788	GCA_006459085.1	96.7693717981612
2788	GCA_006459085.1	96.7694707331903
2788	GCA_006459085.1	96.7695696682194
2788	GCA_006459085.1	96.7696686032485
2788	GCA_006459085.1	96.7697675382776
2788	GCA_006459085.1	96.7698664733067
2788	GCA_006459085.1	96.7699654083358
2787	GCA_006459085.1	96.7700643078789
2787	GCA_006459085.1	96.770163207422
2787	GCA_006459085.1	96.7702621069651
2787	GCA_006459085.1	96.7703610065082
2787	GCA_006459085.1	96.7704599060512
2787	GCA_006459085.1	96.7705588055943
2787	GCA_006459085.1	96.7706577051374
2787	GCA_006459085.1	96.7707566046805
2787	GCA_006459085.1	96.7708555042236
2787	GCA_006459085.1	96.7709544037667
2787	GCA_006459085.1	96.7710533033097
2787	GCA_006459085.1	96.7711522028528
2787	GCA_006459085.1	96.7712511023959
2787	GCA_006459085.1	96.771350001939
2786	GCA_006459085.1	96.771448865996
2786	GCA_006459085.1	96.7715477300531
2786	GCA_006459085.1	96.7716465941102
2786	GCA_006459085.1	96.7717454581672
2786	GCA_006459085.1	96.7718443222243
2786	GCA_006459085.1	96.7719431862813
2786	GCA_006459085.1	96.7720420503384
2786	GCA_006459085.1	96.7721409143955
2786	GCA_006459085.1	96.7722397784525
2786	GCA_006459085.1	96.7723386425096
2786	GCA_006459085.1	96.7724375065666
2786	GCA_006459085.1	96.7725363706237
2786	GCA_006459085.1	96.7726352346807
2786	GCA_006459085.1	96.7727340987378
2786	GCA_006459085.1	96.7728329627949
2785	GCA_006459085.1	96.7729317913659
2785	GCA_006459085.1	96.7730306199369
2785	GCA_006459085.1	96.773129448508
2785	GCA_006459085.1	96.773228277079
2785	GCA_006459085.1	96.77332710565
2785	GCA_006459085.1	96.7734259342211
2785	GCA_006459085.1	96.7735247627921
2785	GCA_006459085.1	96.7736235913632
2785	GCA_006459085.1	96.7737224199342
2785	GCA_006459085.1	96.7738212485052
2785	GCA_006459085.1	96.7739200770763
2785	GCA_006459085.1	96.7740189056473
2785	GCA_006459085.1	96.7741177342183
2785	GCA_006459085.1	96.7742165627894
2785	GCA_006459085.1	96.7743153913604
2785	GCA_006459085.1	96.7744142199314
2785	GCA_006459085.1	96.7745130485025
2785	GCA_006459085.1	96.7746118770735
2785	GCA_006459085.1	96.7747107056446
2785	GCA_006459085.1	96.7748095342156
2785	GCA_006459085.1	96.7749083627866
2784	GCA_006459085.1	96.7750071558716
2784	GCA_006459085.1	96.7751059489567
2784	GCA_006459085.1	96.7752047420417
2784	GCA_006459085.1	96.7753035351267
2784	GCA_006459085.1	96.7754023282117
2784	GCA_006459085.1	96.7755011212967
2784	GCA_006459085.1	96.7755999143817
2784	GCA_006459085.1	96.7756987074667
2784	GCA_006459085.1	96.7757975005518
2784	GCA_006459085.1	96.7758962936368
2784	GCA_006459085.1	96.7759950867218
2783	GCA_006459085.1	96.7760938443208
2783	GCA_006459085.1	96.7761926019198
2783	GCA_006459085.1	96.7762913595188
2783	GCA_006459085.1	96.7763901171178
2783	GCA_006459085.1	96.7764888747168
2783	GCA_006459085.1	96.7765876323158
2783	GCA_006459085.1	96.7766863899148
2783	GCA_006459085.1	96.7767851475137
2783	GCA_006459085.1	96.7768839051127
2783	GCA_006459085.1	96.7769826627117
2783	GCA_006459085.1	96.7770814203107
2783	GCA_006459085.1	96.7771801779097
2783	GCA_006459085.1	96.7772789355087
2783	GCA_006459085.1	96.7773776931077
2783	GCA_006459085.1	96.7774764507067
2783	GCA_006459085.1	96.7775752083057
2783	GCA_006459085.1	96.7776739659047
2782	GCA_006459085.1	96.7777726880176
2782	GCA_006459085.1	96.7778714101306
2782	GCA_006459085.1	96.7779701322436
2782	GCA_006459085.1	96.7780688543566
2782	GCA_006459085.1	96.7781675764695
2782	GCA_006459085.1	96.7782662985825
2782	GCA_006459085.1	96.7783650206955
2782	GCA_006459085.1	96.7784637428085
2782	GCA_006459085.1	96.7785624649214
2782	GCA_006459085.1	96.7786611870344
2782	GCA_006459085.1	96.7787599091474
2781	GCA_006459085.1	96.7788585957743
2781	GCA_006459085.1	96.7789572824013
2781	GCA_006459085.1	96.7790559690282
2781	GCA_006459085.1	96.7791546556552
2781	GCA_006459085.1	96.7792533422821
2781	GCA_006459085.1	96.7793520289091
2781	GCA_006459085.1	96.779450715536
2780	GCA_006459085.1	96.7795493666769
2780	GCA_006459085.1	96.7796480178179
2780	GCA_006459085.1	96.7797466689588
2780	GCA_006459085.1	96.7798453200997
2780	GCA_006459085.1	96.7799439712406
2780	GCA_006459085.1	96.7800426223816
2780	GCA_006459085.1	96.7801412735225
2780	GCA_006459085.1	96.7802399246634
2780	GCA_006459085.1	96.7803385758044
2780	GCA_006459085.1	96.7804372269453
2780	GCA_006459085.1	96.7805358780862
2780	GCA_006459085.1	96.7806345292271
2780	GCA_006459085.1	96.7807331803681
2780	GCA_006459085.1	96.780831831509
2779	GCA_006459085.1	96.7809304471639
2779	GCA_006459085.1	96.7810290628188
2779	GCA_006459085.1	96.7811276784737
2779	GCA_006459085.1	96.7812262941286
2779	GCA_006459085.1	96.7813249097835
2779	GCA_006459085.1	96.7814235254384
2779	GCA_006459085.1	96.7815221410933
2779	GCA_006459085.1	96.7816207567482
2778	GCA_006459085.1	96.7817193369171
2778	GCA_006459085.1	96.781817917086
2778	GCA_006459085.1	96.7819164972549
2778	GCA_006459085.1	96.7820150774238
2778	GCA_006459085.1	96.7821136575927
2778	GCA_006459085.1	96.7822122377615
2778	GCA_006459085.1	96.7823108179304
2778	GCA_006459085.1	96.7824093980993
2778	GCA_006459085.1	96.7825079782682
2778	GCA_006459085.1	96.7826065584371
2777	GCA_006459085.1	96.7827051031199
2777	GCA_006459085.1	96.7828036478028
2777	GCA_006459085.1	96.7829021924857
2777	GCA_006459085.1	96.7830007371685
2777	GCA_006459085.1	96.7830992818514
2777	GCA_006459085.1	96.7831978265342
2777	GCA_006459085.1	96.7832963712171
2777	GCA_006459085.1	96.7833949159
2777	GCA_006459085.1	96.7834934605828
2777	GCA_006459085.1	96.7835920052657
2777	GCA_006459085.1	96.7836905499486
2777	GCA_006459085.1	96.7837890946314
2777	GCA_006459085.1	96.7838876393143
2777	GCA_006459085.1	96.7839861839971
2776	GCA_006459085.1	96.784084693194
2776	GCA_006459085.1	96.7841832023908
2776	GCA_006459085.1	96.7842817115877
2776	GCA_006459085.1	96.7843802207845
2776	GCA_006459085.1	96.7844787299813
2776	GCA_006459085.1	96.7845772391782
2776	GCA_006459085.1	96.784675748375
2776	GCA_006459085.1	96.7847742575719
2776	GCA_006459085.1	96.7848727667687
2776	GCA_006459085.1	96.7849712759655
2776	GCA_006459085.1	96.7850697851624
2776	GCA_006459085.1	96.7851682943592
2776	GCA_006459085.1	96.7852668035561
2776	GCA_006459085.1	96.7853653127529
2776	GCA_006459085.1	96.7854638219497
2776	GCA_006459085.1	96.7855623311466
2775	GCA_006459085.1	96.7856608048574
2775	GCA_006459085.1	96.7857592785682
2775	GCA_006459085.1	96.785857752279
2775	GCA_006459085.1	96.7859562259898
2775	GCA_006459085.1	96.7860546997007
2775	GCA_006459085.1	96.7861531734115
2775	GCA_006459085.1	96.7862516471223
2775	GCA_006459085.1	96.7863501208331
2775	GCA_006459085.1	96.7864485945439
2775	GCA_006459085.1	96.7865470682547
2774	GCA_006459085.1	96.7866455064795
2774	GCA_006459085.1	96.7867439447043
2774	GCA_006459085.1	96.7868423829291
2774	GCA_006459085.1	96.7869408211539
2774	GCA_006459085.1	96.7870392593787
2774	GCA_006459085.1	96.7871376976035
2774	GCA_006459085.1	96.7872361358283
2774	GCA_006459085.1	96.7873345740531
2774	GCA_006459085.1	96.7874330122779
2774	GCA_006459085.1	96.7875314505027
2774	GCA_006459085.1	96.7876298887275
2774	GCA_006459085.1	96.7877283269523
2773	GCA_006459085.1	96.7878267296911
2773	GCA_006459085.1	96.7879251324298
2773	GCA_006459085.1	96.7880235351686
2773	GCA_006459085.1	96.7881219379074
2773	GCA_006459085.1	96.7882203406462
2773	GCA_006459085.1	96.7883187433849
2773	GCA_006459085.1	96.7884171461237
2773	GCA_006459085.1	96.7885155488625
2772	GCA_006459085.1	96.7886139161153
2772	GCA_006459085.1	96.788712283368
2772	GCA_006459085.1	96.7888106506207
2772	GCA_006459085.1	96.7889090178735
2772	GCA_006459085.1	96.7890073851263
2772	GCA_006459085.1	96.789105752379
2772	GCA_006459085.1	96.7892041196318
2772	GCA_006459085.1	96.7893024868845
2772	GCA_006459085.1	96.7894008541373
2772	GCA_006459085.1	96.78949922139
2772	GCA_006459085.1	96.7895975886428
2772	GCA_006459085.1	96.7896959558955
2771	GCA_006459085.1	96.7897942876622
2771	GCA_006459085.1	96.789892619429
2771	GCA_006459085.1	96.7899909511957
