geneID	OZ_NFP_2_fat	OZ_NFP_5_gland	OZ_NFP_2_gland	OZ_NFP_1_ovary	OZ_NFP_2_ovary	OZ_NFP_3_ovary	OZ_NFP_4_ovary	OZ_NFP_5_ovary	OZ_NFP_6_ovary	OZ_NFP_1_uterus	OZ_NFP_2_uterus	OZ_NFP_3_uterus	OZ_NFP_4_uterus	OZ_NFP_5_uterus	OZ_NFP_6_uterus	OZ_1_brain	OZ_1_testis	OZ_2_brain	OZ_2_testis	OZ_3_brain	OZ_3_testis	OZ_NFP_1_brain	OZ_NFP_1_eyeball	OZ_NFP_1_fat	OZ_NFP_1_gland	OZ_NFP_1_heart	OZ_NFP_1_kidney	OZ_NFP_1_liver	OZ_NFP_1_lung	OZ_NFP_1_muscle	OZ_NFP_1_spleen	OZ_NFP_1_testis	OZ_NFP_2_brain	OZ_NFP_2_eyeball	OZ_NFP_2_heart	OZ_NFP_2_kidney	OZ_NFP_2_liver	OZ_NFP_2_lung	OZ_NFP_2_muscle	OZ_NFP_2_spleen	OZ_NFP_2_testis	OZ_NFP_3_brain	OZ_NFP_3_eyeball	OZ_NFP_3_fat	OZ_NFP_3_gland	OZ_NFP_3_heart	OZ_NFP_3_kidney	OZ_NFP_3_liver	OZ_NFP_3_lung	OZ_NFP_3_muscle	OZ_NFP_3_spleen	OZ_NFP_3_testis	OZ_NFP_4_brain	OZ_NFP_4_eyeball	OZ_NFP_4_fat	OZ_NFP_4_gland	OZ_NFP_4_heart	OZ_NFP_4_kidney	OZ_NFP_4_liver	OZ_NFP_4_lung	OZ_NFP_4_muscle	OZ_NFP_4_spleen	OZ_NFP_4_testis	OZ_NFP_5_brain	OZ_NFP_5_eyeball	OZ_NFP_5_fat	OZ_NFP_5_heart	OZ_NFP_5_kidney	OZ_NFP_5_liver	OZ_NFP_5_lung	OZ_NFP_5_muscle	OZ_NFP_5_spleen	OZ_NFP_5_testis	OZ_NFP_6_brain	OZ_NFP_6_eyeball	OZ_NFP_6_fat	OZ_NFP_6_gland	OZ_NFP_6_heart	OZ_NFP_6_kidney	OZ_NFP_6_liver	OZ_NFP_6_lung	OZ_NFP_6_muscle	OZ_NFP_6_spleen	OZ_NFP_6_testis
miRNA_00099	31.06042922	67.04543773	62.77857014	93.59998924	85.06214176	151.282802	67.91264635	67.8224439	101.0824057	62.14770657	31.98507431	65.38817906	44.52752963	59.86829374	69.13414032	43.77795252	467.9490378	30.35902986	295.3911932	24.89813237	246.7635949	14.74555516	44.34484572	56.67703497	57.99942373	0.248694082	54.62152594	1.110439529	128.9214741	0.007815417	236.5932323	103.5081954	13.60203288	23.13716013	0.201895906	37.57820594	1.208540696	63.27509891	1.014931483	181.534436	50.57710531	32.0575833	26.49482695	23.07102855	92.55547503	0.456182365	31.72507125	7.404701547	82.12444432	2.466511651	174.4885766	379.8678909	10.43021057	35.10422534	70.29102785	70.76754864	8.291305894	35.37594609	1.059050998	99.02339038	4.19863319	141.9217593	105.0860038	8.398142696	26.9148374	31.29050642	1.050689111	49.58572383	6.158595089	137.2913045	144.573658	154.06318	50.78731252	17.63729674	9.977924546	66.09022034	75.86883546	0.942748158	57.44991517	3.597729392	134.4203379	7.733864653	206.0638448	52.37439173
miRNA_00100	0	12.59416194	14.12648826	54.346724	72.73002027	30.46378029	23.55125504	83.00584878	86.22091168	4.155431278	1.747708529	6.702563377	0.096235295	1.247383352	2.097147084	39.84341191	63.01045766	20.21857342	49.01167888	98.85043304	69.99808875	8.154820163	15.18670163	73.98848237	9.242122763	0	0.716790799	0	1.124100602	0.06085155	0.162688772	61.15768048	24.96801474	10.73698948	0.058141431	0.099823651	0	0.235930939	0.142257112	0.112878828	280.5907092	28.23411808	8.627486627	126.599181	9.742599767	0.053800422	0.460113666	0	0.639417278	0.100397494	1.075871966	46.5804336	19.59444145	10.97015107	2.669923138	51.3802769	0	0.97334433	0	0.970510282	0	0.204210935	221.131399	31.20567165	14.23759189	90.73774469	0	0.774480181	0	1.099943324	0	0.065560848	445.0778702	11.55151083	11.44811082	82.94999658	36.90850454	0.066552132	1.173320626	0	0.315013325	0.168627283	0.266406475	220.2588408
miRNA_00101	0.733877652	0.518196228	0	3.563945973	12.04242467	122.2807675	4.150644638	4.645351603	2.907549066	79.35084544	17.72170056	41.60358907	231.4814774	120.1735335	33.39359004	76.63576146	236.7046488	1754.196362	191.7481188	4778.371645	180.3095221	739.5185225	20.55139007	439.6518992	0	0	16.16085209	0	2.067548597	0.380756668	4.05E-05	6.67116848	4.605979749	574.8874703	0.929748665	0.095358828	0	3.523524749	0	5.24631187	4.307049028	1178.184935	476.8389957	120.2022209	0	0.144835032	4.68079002	0	0.302945741	0	3.525858228	127.8791357	1010.741644	547.8892011	0.327018477	27.42479859	0	0.263899493	3.401396806	4.87508156	0.486766566	8.099670064	2.602899717	2205.950014	39.89961646	12.22929256	6.54356088	0.303256297	0	2.330295217	44.11714131	11.34431188	1.159065248	801.4042591	344.9935777	19.54174888	0	0	7.603184899	0.628299684	2.924592176	7.28E-09	7.622415811	2.994883017
miRNA_00102	4.92469173	5.558129754	15.69092751	77.42106028	220.8552006	0.312695587	115.0307186	96.98183224	216.982453	0	30.05023854	0	0	0.630323488	0	2995.823079	4.715740413	14.9638077	7.364220378	5.084006945	0	12.37385578	1342.481781	0.709155705	7.561908194	10.72336246	0.347160046	0.907977657	0	19.49478528	1.422390853	113.9329238	763.2165442	10.04657716	16.61051416	22.6033191	1.249563781	0	26.50489828	0	46.72054691	28.9281403	17.23514444	948.2459391	20.33679249	15.112633	0.572362025	1.163351975	2.803442259	8.231351843	0.191939418	9.353715647	53.16718537	47.22768319	19.64588317	937.8929597	21.04289507	15.76177816	0	0	22.7033196	0	289.9231741	31.5807691	2071.656286	384.9679606	0	9.030083626	1.425075175	0	0.185007499	0	91.20188214	16.11183111	22.69701226	665.8616424	4.532384116	13.66852345	0	2.166232416	0	43.15130842	0	75.06203207
miRNA_00103	5807.706113	18402.83466	17641.13033	5943.46007	5943.328521	6360.117385	6530.854137	7129.447217	6822.856568	3902.445755	6742.10305	4347.192324	3363.298032	4951.394364	3994.125296	342.9709915	2285.662033	208.9978078	2142.912577	678.2865325	2748.946934	313.5990104	1140.694838	3949.688533	15208.98373	3637.402472	2471.779765	2129.595496	1795.86458	401.1515145	2043.630355	5283.371568	214.0584484	490.7352867	2196.250397	2425.698141	1890.20061	2260.507123	664.6990322	4555.178309	5631.710102	344.939302	842.7865911	2312.034267	18487.8273	2673.091819	1964.725675	2800.26844	3848.478281	917.7380496	3213.015703	1847.51965	449.6664663	1259.283555	15306.95303	2989.169585	4180.24336	2508.023128	1849.158331	5241.165949	933.6744734	3743.402296	4065.030044	509.745866	708.3979278	3463.979115	2643.525325	2860.806236	3068.423751	1798.926216	473.9730473	4566.034221	5096.657388	563.4565269	880.0711375	5303.536112	23691.65754	2742.028953	3312.654024	3558.14282	4164.467896	1124.771177	3330.356957	4301.529053
miRNA_00104	1454.260358	2012.576632	1760.415647	1406.237901	1205.757098	1417.828069	1318.957383	1235.292693	1227.864618	1840.936942	1311.424033	927.0650236	343.5397826	1660.649557	2101.552236	2993.063024	5805.639391	2922.570645	4150.375655	3116.376164	4663.410804	2689.518873	606.3740167	1471.552296	834.6926322	2432.045674	749.4483787	774.6944468	1538.766427	614.5952664	1333.096046	1976.018509	2615.929704	2231.321302	1706.157522	755.1079241	723.0317612	1788.578552	851.9940511	1458.846146	1922.014648	2974.132856	1784.321786	861.0977503	1679.364027	2406.668696	574.0096732	1129.281	1626.302299	796.5713214	1228.208414	6616.690674	2856.081572	1135.231366	1398.278705	880.1057998	2673.477984	758.1720969	686.0747618	2069.848305	1027.741401	2441.235137	1783.362251	2639.195626	2551.163583	1381.730005	1498.068641	884.6945493	1314.534462	1572.212051	634.9311509	1814.363445	2998.857698	2871.021041	991.3485025	1188.397984	1581.401783	1726.177597	799.2378146	1424.595487	1092.601524	544.7963155	2111.474164	1204.113459
miRNA_00105	5614.02424	7674.017868	3565.646494	11309.57248	12114.7988	16971.61569	3374.466474	8815.020373	8896.758739	1888.918346	2032.123238	1071.809167	2064.066361	1580.483727	2956.388392	5239.941777	9927.121007	3566.390172	8326.704663	5175.052396	7128.180495	3185.096688	2950.215463	9307.198172	1603.047151	11344.72575	3574.257448	39086.16358	1372.943101	6733.237251	7745.384337	4944.781273	4495.869931	7046.081776	11081.51983	3489.147608	39745.07134	1731.118651	7075.945298	2424.607608	4391.333339	4209.823857	3565.310031	10617.64937	5192.796589	10008.47683	2440.72252	70497.67293	2210.604402	6477.127654	3516.831979	7829.250191	4479.235982	6598.094716	4281.656914	24307.90075	8635.764233	2613.790436	40258.03348	2460.730021	10376.69324	11327.8559	5798.058526	5044.807498	5320.5998	12060.4627	10692.30743	3071.440483	62005.27069	1591.57658	3904.661512	3878.365593	10226.77096	3435.353433	5968.017366	8886.381697	4808.409119	11650.77434	2782.758099	71243.31024	3133.050352	6929.689562	15570.01038	6132.15773
miRNA_00107	7.728567973	10.22718733	19.1453883	7.732983465	5.919068142	14.01358043	7.469613491	6.119343817	5.76658374	14.73638513	5.718931796	12.51230651	2.698638159	22.57844029	7.35104664	0.605309919	10.53921341	1.004175702	5.128319327	1.049748503	11.8280237	1.061729225	9.617962577	2.783855572	6.993265474	1.598738198	10.25410241	8.168594409	8.939877724	0.029538646	14.05949915	12.60460217	1.673209972	2.906995596	3.179293352	8.873882497	8.337504802	10.90913283	0.947574108	4.966352843	10.78155403	0.734638589	7.137070376	2.992712138	24.4404063	1.961278686	8.783656128	6.802231118	2.845635427	0.703838722	11.77401256	15.06363512	0.915716624	8.50702747	6.772259118	5.836358519	4.205276922	12.90290311	6.548258221	15.12444996	0.72022464	19.18377513	19.55911412	0.866709624	7.629854838	3.655610154	3.788257423	14.04433106	8.940154888	5.010402153	8.655799761	12.73698868	9.015923169	0.716673784	7.694069734	4.539131355	9.092881464	1.853219548	10.31937487	7.270339215	3.063726843	0.709299045	14.48158495	9.287766809
miRNA_00108	0.202989453	0.159059206	0.12292196	0	0.04007755	0	0.008156474	0.01068927	0	0.090448914	0.28186427	0.010153147	0	0.101677158	0	552.0495483	0.394513076	1028.9817	0	1222.866823	0.472604314	1210.707669	7.042615724	0	0.180318265	0	0.048167936	0.107209933	0.002315975	0	0.093909637	0.155270551	583.2707552	3.861743074	0	0.042817451	0.017860229	0.091375949	0.217902411	0.048377311	0.290984869	185.8179359	3.427875879	0	0.499564015	0	0	0.121749617	0.039822709	0.113579577	0.06949608	0.694567578	695.8465818	6.602601952	0.20129278	0.138210273	0.099967317	0	0.268857838	0.11691627	0	0	0.368342626	85.86482182	4.607092066	0.156912859	0	0	0	0	0.264414936	0.097076329	1.189097365	659.6734459	4.697682561	0	0.291270641	0.067092895	0	1.003228553	0.06605205	0	0.477352357	0.385091326
miRNA_00109	3627.497697	388.045705	5369.663253	3394.934312	3067.650845	4603.485534	2909.436734	3977.466971	3806.789515	3140.804016	2534.726885	4573.328806	4654.334733	5459.478387	3292.002733	6769.823276	5032.080801	8374.600942	6519.158375	7326.385487	5753.545769	7727.775136	7817.70416	5390.578823	395.5218139	26.48243896	530.8016351	208.9929651	6984.565053	145.2177905	9550.450361	7156.308126	5597.246535	4755.453087	22.63491607	764.4335471	115.9821127	5700.158066	3028.214656	6443.917278	6670.705339	9388.319154	5097.352386	4362.735712	7960.059017	44.75641591	858.3250842	451.8431699	5952.582199	29.53966812	548.9632833	5966.595076	8504.23359	7729.841429	7071.717781	7962.26856	51.02703484	297.179975	246.0572296	7398.948845	231.184164	7379.432626	6896.484608	8323.020978	6535.865437	5845.084916	68.15899989	513.6569773	465.900349	1013.142979	10973.32346	10989.14228	9318.995626	9044.179655	6651.388317	7801.822071	785.5978311	102.1235242	544.2520894	384.5774574	6143.902042	126.9885145	8278.812881	9227.970484
miRNA_00110	16.33656911	4503.808964	138.1947271	28.96395411	32.35104262	441.0044527	45.82099693	26.85193377	33.41329167	64.21429763	4.598976024	55.05361566	206.9734965	183.9151971	42.56811842	7.789125221	766.2023839	7.184224283	547.7265372	5.743751095	452.6819627	7.582182663	16.83435106	187.2741151	6375.097574	8570.909404	4545.746288	23617.45131	650.7323233	5489.094168	105.7597121	231.5050061	9.508068381	5.500974506	5916.543878	3686.585742	26631.81787	119.4052151	17.94808525	21.21125103	52.24040211	9.537943357	7.449681733	9.670682791	49.20531027	6101.085187	3754.438496	17254.06443	89.29844212	3962.4042	13256.84348	1795.980459	6.859254783	41.61946911	60.86569226	53.16534489	9805.255261	4894.355505	22814.45508	39.21918643	5383.420403	1579.724819	1019.734287	6.539575986	7.880405852	26.47419342	8708.394877	5480.078107	21964.31612	10136.33227	65.23942991	69.34440618	213.324953	5.010391465	28.99378703	142.3302816	11261.45309	8579.328239	4999.289961	19928.69843	929.9385579	7456.940961	505.7112997	123.8386541
miRNA_00112	3539.488188	2722.080873	3329.345758	3144.691561	2576.577385	3522.17959	3286.46424	2770.870005	4774.712804	2121.762586	1944.166193	2988.556591	2317.015732	2402.396411	2896.472857	5115.289435	9276.837917	8731.918237	8195.298978	6238.461523	8456.648857	8776.050761	1407.886571	1578.524775	2365.412724	0.285857287	1849.792804	2029.946257	6744.824738	2338.065782	7737.458723	2599.027504	7964.732677	860.7491492	0.446329053	1748.474342	3181.043193	6262.79289	457.5766966	5184.862545	1935.130472	7408.304774	1185.751832	1811.685352	3327.188184	0.133840789	1615.521495	2674.996341	5622.995955	506.9976388	9091.495232	11567.91771	6318.384595	1494.947065	3958.926239	2932.179946	7380.754055	1578.485761	2505.904297	5517.892627	877.1839839	8649.302615	4046.193145	5346.023373	1486.557803	2058.426205	3.362524939	2167.630172	1899.160533	6659.920853	9858.943344	7631.669311	2414.2708	8516.776664	1118.740508	2426.176363	2514.449344	3635.143422	2041.60625	1978.061923	5920.918569	746.1440374	8561.637738	1870.504724
miRNA_00113	3220.354151	1718.594057	2339.725812	2047.884799	1872.102709	2281.507807	2314.602087	2517.924188	2943.437642	1064.987872	1139.412569	1069.40532	2219.165861	1045.69819	1448.224239	16.36804158	9740.67951	18.16541361	8780.676764	11.66507597	10570.7857	15.4756436	1292.93587	1569.439669	2073.594375	2658.295588	1051.873576	922.7029712	2505.221949	3.827216304	5577.094927	3894.194812	14.98719588	821.6377294	2915.337959	1050.471164	1727.909908	2863.637226	576.3220578	4111.663473	2729.730184	29.93769599	856.8936925	1084.53928	2294.203062	2774.06763	1030.214912	1892.304989	2272.770819	438.6607718	4708.864808	9665.652456	14.53468781	1151.086938	2066.436048	1818.753693	26.35617844	1047.820392	1218.418214	2371.457771	806.8357823	5644.754163	3961.392691	16.16495236	943.3041421	1360.163475	3318.917336	875.5244703	905.7767971	2002.464678	3168.50872	3843.961131	1738.604572	16.51223211	659.0003544	1743.821495	1651.576225	101.3475426	1023.692644	1034.478552	2495.331183	504.0411988	6032.730863	2631.288613
miRNA_00114	2705.188433	3309.087613	3126.908787	5457.62456	5025.19184	11055.96533	4557.726623	5415.884854	6843.11368	5990.323843	3609.726419	5054.5511	1848.534005	6445.363479	4094.455452	419.9966972	4409.146992	457.525442	5698.587914	523.3796746	4368.769611	334.82489	858.50965	1811.530675	3311.434348	719.8323076	1507.692756	1133.851436	2449.132227	488.8409912	1917.514148	7907.892414	461.9312413	338.1646146	1044.728424	1364.171598	977.9246516	3247.16611	629.1809242	1318.121754	2472.286787	448.6723727	599.9336694	2183.477525	5087.65006	600.742301	1172.483721	961.404631	2694.78036	325.3293027	2817.779618	4314.274443	411.9671966	1002.353381	5412.61573	4349.577424	1418.698079	1190.901169	1204.664913	3346.067939	576.4024817	2595.676485	12725.21367	409.749549	512.9118341	1581.975605	788.6340219	1430.24672	885.0029374	3316.814495	73.72701102	1610.096166	4746.654034	476.6887602	468.8690224	2655.689168	3518.417467	691.2777056	1443.111956	776.6983745	3206.347736	317.0482635	2165.164175	4376.37053
miRNA_00117	37.58164318	12.74433527	1.24054694	52.49913372	78.90406183	64.66518605	101.4246191	69.54280105	53.82405071	183.0226734	217.8429016	199.1594118	108.1264476	183.9839359	206.328092	6.622074254	175.4383363	5.264186467	161.0342648	9.397069661	202.8675358	4.021821496	133.4142421	83.26930632	0.313370037	0.342636907	2.545202421	10.36823859	0.244474691	13.21386748	0.118405349	3.95110323	14.62652655	59.2738958	0	0.068277378	2.665690932	0.156377839	11.04282964	0.011349845	39.557917	2.97926521	0	103.7863144	51.3143945	0	1.621674902	1.606128489	0.09920374	11.61846999	19.72073474	171.0183039	5.609969466	6.428792778	72.19328389	0.101422563	0	1.796446617	2.972058547	0.102875433	0.126214467	22.95707736	90.42071294	6.198937608	140.1172673	68.15921397	30.0957703	2.197074528	6.861945775	0.0583853	0	0.103463418	53.43272278	3.485745405	0.383805536	0.433613655	1.146821749	15.88884907	5.53546127	4.067346686	0.154903933	22.49300484	0	55.58793398
miRNA_00118	0	56.10242235	41.61276174	0.109377778	0.906116961	0.742100107	0.168262903	0.061716122	0.283135178	2.629932835	0.562353941	0.508252667	0.261288491	3.148221245	2.708535904	883.8274719	0	703.7353925	0	507.567794	1.770055794	823.85755	1.141598277	7.889813799	118.0787449	93.2802557	126.3824808	0.4045563	170.6691979	0	24.28052698	211.1559543	1043.12888	2.242728675	50.41336091	190.9017531	0.114536237	329.0500864	0	38.58676436	0.34701898	1002.394389	101.271681	0.732319911	0.61465438	29.84747853	168.9174308	0	198.037049	0	0.167680614	0.827968145	797.022697	41.25544255	1.068914372	228.8697226	28.22023198	259.3035756	0	215.4280947	34.19481443	2.364246351	0.498966566	1143.514741	0.987644818	2.794763746	0	164.6897218	0	244.4820878	2.065133662	28.48703056	0.690207164	903.040894	50.3597764	115.4056568	111.0717345	0	97.87514767	0	116.2603279	0.049745785	29.78556681	0.546180406
miRNA_00121	63.9623001	283.8542721	250.8732223	24.2141063	19.86593993	59.04961399	6.413349467	12.67779714	14.22683627	101.8234417	59.62385758	59.65216818	105.4373377	128.4681775	102.0157398	0.030312833	0.640180461	0	1.414145434	0.034558805	1.270479262	0.125977053	0.0398502	13.38680037	400.7823276	0.130351213	86.88651795	0.230522707	1.843760348	1.102057436	14.31029008	35.05524626	0.181775799	0.008186466	0.086265273	98.41986129	0.153914436	0.317413031	1.253712557	12.28174938	6.3225012	0.033436196	0	2.882750206	454.6268643	0.364328871	79.1946241	0.319594387	1.175677811	0.238355256	29.90393621	4.062272962	0	0	631.1133814	4.691618103	0.123934635	115.7911873	0.117292953	1.464944694	0	9.951761649	10.92477549	0	0	2.970262743	0.056902716	147.0028714	0.188534857	0.294274549	0.119895515	20.50883144	9.108745896	0.127278838	0	10.30393409	1030.822063	0.027128143	147.4489687	0.17172615	1.630588693	0.116706821	15.21615132	2.118120434
miRNA_00123	86.05255166	100.6795956	93.26327001	144.5305467	113.3903386	287.6076325	17.33790421	51.59633919	59.74368927	3919.094871	1650.449201	2044.754725	1990.299887	4815.235437	1693.225142	0.645059832	102.2161843	0.05486338	68.61886635	0	120.894669	0.263816274	0.614039435	106.2853035	273.0393437	0.001489459	571.8338383	0.04929363	2.649176932	0.011535943	13.23775111	229.370725	0.36870907	0.216305764	0.006494906	472.9130653	0.232573202	1.073757464	0.999478605	6.290264629	122.6491705	0.208843552	0.131700907	98.24089671	218.5254491	0.028972164	345.5220858	0.357051923	1.164239492	74.08531752	13.58061309	505.3539836	0.212833496	0.642929995	595.0043784	81.82134385	0.987701889	584.6547804	0.056511333	1.857214937	142.4428702	25.18074045	74.64949366	0.20790662	0.146015547	115.9673375	0.035181007	698.6990258	0.230543698	0.991954303	4.152204479	21.88560511	64.44882124	0.87887366	0.43982128	97.65507301	964.0530904	0.014607348	697.7342992	0.150710739	1.927080134	296.5715919	11.61998903	71.58862027
miRNA_00125	25.20271982	46.71855137	6.004078681	5.357272755	4.827556817	14.94724274	1.0236634	2.335855342	2.44833492	190.4702709	5.174774294	57.18908433	62.8902282	5.373771285	70.86946023	1.850505926	32.04525098	1.376204667	24.58496923	3.329334721	11.19200859	2.999231469	11.14161564	20.6549207	14.23692182	4.164050864	370.7121025	3.4732884	4.320041374	1.035648252	7.495588032	131.6176571	5.397093098	9.405353863	5.372810577	23.3888837	6.761071865	1.937090912	0.382309296	4.877312346	6.261573232	2.684964169	8.471398382	97.00592126	18.87802223	3.211434026	176.142846	12.42224099	3.659676531	0.986578691	11.90862994	30.47095665	3.084632542	12.97215658	11.11455641	75.09444129	5.078002065	33.18181322	1.905736092	3.116558557	1.070880989	108.9136558	80.00276461	2.891786033	11.87906749	147.8614959	3.771317138	67.58630289	18.24996214	3.72444812	7.275620308	41.12895638	4.012847735	2.718911352	13.20750901	168.890889	87.9211854	6.015392228	44.33772827	11.76158714	8.719767212	1.525953201	107.8858764	40.23471595
miRNA_00126	169.3667964	156.7332524	169.6367211	354.2633554	365.4345969	465.7083569	324.4521354	338.3615057	387.0550944	243.769776	273.3577513	117.3139238	121.2282636	255.0406442	222.8223486	47.23644017	426.8917992	49.70626319	345.3693905	51.99954771	394.2825296	34.87970981	129.3239371	469.8312121	107.3298887	110.000751	3678.164299	930.7303893	378.9757484	22.54745589	341.3128425	249.3714035	101.9107857	85.21819887	252.335293	3546.291615	1112.452842	458.6420155	57.69149116	153.3374276	261.3320629	33.2570402	72.98746044	1983.066003	111.4657909	153.6308057	4134.484258	2728.047128	224.9237619	30.85135935	363.7200011	357.7159645	46.25979727	270.7412616	307.6450542	805.1817178	195.0917387	4714.482771	395.7830405	425.4040528	62.84942704	164.5441938	317.2384745	40.24851358	128.0274765	483.2624918	126.6074367	4342.205152	2575.533208	346.778164	121.4533906	154.0298898	200.6503011	37.13971503	161.2600937	659.9231913	134.5253826	156.5734258	3567.582642	2402.251118	281.6133298	40.57621569	136.6733481	151.6081314
miRNA_00128	55.21704757	67.19463607	50.6022681	32.21397352	40.46533061	72.95410355	35.43725699	30.51554969	21.22813501	83.82952044	10.46985434	54.3694063	54.71668967	137.5241799	52.41698735	12.04513592	55.45147499	8.495508812	56.90849612	7.138462246	51.16973627	7.394341151	32.7904523	108.3090594	102.9576216	0.007055349	71.4055068	386.4557991	143.1845563	0.001956782	0.751744294	179.4559535	16.99175194	8.697087615	0.001227041	85.1641299	221.1437554	133.3516031	0.347720247	0.681116693	477.64395	11.85157878	17.47469632	15.76578472	44.02666721	0.001609791	67.25107772	384.6284134	105.956864	0.02949431	0.477662643	85.0661223	9.063540089	51.80289846	61.4002116	30.36118337	0.010838118	79.14004893	297.9559826	101.9250822	0.268194441	11.69789072	352.1505638	12.12676605	19.34483883	78.01932607	0.004986586	112.6822079	424.4782347	129.7570327	12.21625432	0.711603914	731.1446738	11.39237794	44.22579043	97.41768199	160.4722611	0.005080312	94.01003019	334.5198071	120.2786183	0.023285915	6.247206278	354.5614975
miRNA_00131	0.936495159	0	0.204698095	0.015274192	0.058891207	0.273784545	0.007215322	0.010932355	0.04771085	3.202406071	0.323719377	4.009623891	0.717234979	5.008086728	1.217933438	0.005632492	0.136074871	0.042403449	0	0.020499562	0.126763735	0.01151749	15.3927378	2.022702755	0	73.260916	44.01351508	0.012997555	0.00364627	234.7619233	0.010785562	0	0.390189786	3.6597507	78.2029265	3.955145158	0.202685787	0.005415541	200.114694	0.009090798	0.007442591	0.054122131	12.02161607	0.45633783	0.838426315	83.85461619	290.476151	0.015246559	0.005098202	183.8113671	0.006816787	0.215458226	0.619546817	18.69353062	0	1.530263201	165.7014967	182.6138043	0	0	289.0853425	0.054371452	0.484400911	0.004695581	12.84868817	0.095869672	63.27832051	29.01834519	0	0.00219003	191.9213785	0.551295297	0.074591559	0.458065246	8.059061274	0.296884917	0	71.06129749	11.92486006	0	0.001950956	231.0110337	0	0
miRNA_00132	234.2402904	24.07218079	17.48180908	0	0	305.4058653	0	0	396.4123024	1724.669442	196.6988613	2197.051033	776.5249958	2070.395826	1130.36852	64.25017739	0	91.53113123	102.4148847	115.577035	0	0	6251.911439	408.3847807	11.99915582	53.04310267	59.86517289	0	170.502056	45093.36132	28.96913194	99.75011807	0	2743.279542	28.54950967	106.8155291	12.24096614	78.004991	45626.01626	81.5964636	0	76.01222203	5586.406311	129.4171068	152.9005139	26.50591848	48.09535743	6.62802871	491.2621212	41167.84935	20.05966963	60.7844284	0	46.0256875	80.98939994	68.25084543	33.2019944	183.154385	1.11E-08	294.5023977	56143.79288	138.4439285	124.7476729	98.30390649	7643.564522	170.5107127	22.76045965	177.8556319	8.006637095	92.45397974	26108.01448	100.9789174	53.51787995	0	30.28107229	140.8760738	45.40582571	30.70458076	154.6872081	4.915472966	36.37422004	42117.57883	59.96456951	68.19644738
miRNA_00133	0	0	0	207.6706296	191.5654448	0	138.867598	256.4071636	0	0.258839541	0.17139428	0	0	0.314805391	0	0	47.11139892	0	0	0	68.14380772	13.87851543	3.116333945	0.429521982	0	99441.73285	0	11.09482357	0	53046.32094	0	0	127.2288964	0	102862.9081	0	0.000763195	0	43891.78026	0	65.12117997	0	1.522951162	0	0	135791.8134	0	0.000242468	0	36425.7164	0	2.309907185	109.4436352	9414.641014	0.241643974	0	85065.5953	0	7.770221939	0	52991.51524	0	0	0	0.480730562	0	109246.2102	0	0	0	23797.99322	0	0	214.2990715	6003.727015	0.219032231	0	111222.3446	0	0.000265728	0	52280.67479	0	0.308686907
miRNA_00134	0	0	0.05594957	0.035942879	0.036861589	0.611804774	0.130930054	0	0	0	0	0	0	0	0	0.084990411	90.29045078	0.092641796	62.78727121	0.0409802	85.82918209	0.08543211	0	0	0	0	0	0	0.017708564	0.475596209	0	6.887609075	0.214859319	0	0	0	0.004105244	0	0	0.079579831	3.027995657	0	0	0	0	0	0	0	0	0	0	58.44901709	0.074286713	0.259240185	0	0	0.146100634	0	0	0	1.829975747	0	7.76384909	0.171996109	0	0	0.111111993	0	0	0	0.599130937	0	5.18166051	0.221597436	0	0	0	0	0	0	0	0.025951899	0	1.064801945
miRNA_00136	2416.494559	1530.425728	1903.333431	1337.670189	1068.254259	1258.335502	1454.709994	1376.914442	1452.795581	416.5565657	640.2223037	291.0858021	588.7098885	367.9655574	1001.08353	442.3516345	12149.44474	483.0495972	9133.562087	621.8901005	10605.36899	555.7893327	740.117366	716.3027167	769.0562374	617.4328365	236.9136659	585.6402482	1218.819746	73.19994818	3070.5736	2753.236871	865.3452511	625.2986861	503.3532439	365.6942371	1263.545748	1623.446206	148.041473	2354.012726	1048.082336	985.0552897	772.9685008	665.8503196	1328.841481	480.8451183	75.67474854	1357.006193	1969.687432	92.1529109	2296.12633	9350.290312	482.9550691	465.8247196	498.1866036	702.8409855	748.21446	229.9335012	532.1647315	939.9813415	176.9135075	3949.631306	1289.141699	685.5851238	960.3564586	562.5325898	644.7233087	201.9625692	588.8550252	747.2099754	3228.770484	1609.212508	1065.299322	845.2566882	282.6276608	623.9660076	576.0481047	576.3119806	191.0610208	945.9509807	1579.592221	65.42642597	2952.02765	595.1696409
